stop_code,stop_id,stop_lat,stop_lon,stop_name,zone_id
DC4314,487,28.616516,76.98382,Dichau Chowk,487
U00233,488,28.611746,76.985721,NajafGarh Delhi Gate,488
U00231,489,28.607056,76.986005,Chawla Stand Najafgarh,489
U00251,490,28.600879,76.988758,BDO Office,490
U00255,491,28.59664,76.99046,Durga Vihar,491
U00263,492,28.594055,76.991774,Deenpur Village,492
U00267,493,28.591726,76.992969,Goela Dairy Crossing,493
DC4323,494,28.591481,77.000564,Shyam Vihar,494
DC4325,495,28.587801,77.008562,Goyla Village,495
DC4327,496,28.583311,77.011776,Taj Pur More,496
DC4329,497,28.581902,77.015056,St Thomas School Goyla Vihar,497
DC4331,498,28.580514,77.019268,Nehru Bus Stand Goyla Dairy,498
DC4333,499,28.5798547497433,77.021953036937,Goyla Dairy (Qutub Vihar),499
DC4335,500,28.579252,77.024293,Jhankar Crossing,500
DC4337,501,28.5784,77.029767,Qutub Vihar Phase-I Kikar Stand,501
DC4339,502,28.577431,77.035333,Police Post,502
DC4343,503,28.574817,77.0513,Amrohi More,503
DC4345,504,28.578167,77.0542,Dwarka Sec-19 Modern School,504
DC4198,505,28.579068,77.059118,NHAI Building/ Dwarka Sec-10 Metro Station,505
DC4199,506,28.582753,77.062279,President Cabinet Apartments,506
DC4200,507,28.587688,77.066452,Princess Park/ Airforce Noval Office Enclave,507
DC4201,508,28.59126,77.069535,Dwarka Sec-6/7,508
DC4202,509,28.593228,77.070994,Dwarka Sec-6 Telephone Exchange,509
DC3646,510,28.593101,77.079538,Maharaja Agrasen Hospital Dwarka,510
U00731,511,28.592015,77.081258,Health Centre,511
U00780,512,28.590099,77.086907,Mangla Puri Terminal,512
U02523A,513,28.632763,77.215806,Shivaji Stadium Terminal,513
DC3751,514,28.633293,77.212365,Shaheed Bhagat Singh Marg,514
U02415,515,28.633562,77.209301,Shaheed Bhagat Singh Marg,515
U02288,516,28.6347,77.2037,Gole Market,516
U02283,517,28.638783,77.20345,PS Mandir Marg,517
U02306BM,518,28.639867,77.2043,Balmiki Mandir,518
U02295,519,28.6417,77.2042,Panchkuian Road Banwai Lal Hospital,519
U02240,520,28.643667,77.201033,Meghdoot Bhawan,520
U02105,521,28.644583,77.192833,Pusa Road Petrol Pump Sadhu Vaswani Marg,521
U02028,522,28.643911,77.188747,Karol Bagh Metro Station,522
U01796,524,28.6424110602643,77.1734091778132,East Patel Nagar,524
U01717,525,28.6453945693725,77.1684196058229,South Patel Nagar (Metro Station),525
U01665,526,28.647504,77.164974,West Patel Nagar,526
U01575,527,28.6513447000214,77.1585098882541,Shadipur DTC Colony Metro Station,527
U01543,528,28.653117,77.1555,Shadipur Depot,528
U01472,529,28.657317,77.1485,Moti Nagar Industrial Area,529
U01399,530,28.661,77.142383,Karampura Terminal,530
U01374,531,28.6635,77.1406,New Moti Nagar B Block,531
U01337,532,28.669318,77.137519,Punjabi Bagh Terminal,532
U01463,533,28.684228,77.147619,Shakkur Pur Crossing / Britannia,533
U01488,534,28.686452,77.150998,Telephone Exchange,534
U01521,535,28.691698,77.153496,Netaji Subhas Place/Wazirpur Depot,535
U01504,536,28.6979,77.151475,Guru Govind Singh College,536
U01498,537,28.699707,77.151202,TV Tower (Power House),537
U01426,538,28.699912,77.14428,DAV School,538
U99722,539,28.7002,77.1411,Pitam Pura KD Block,539
U01361,540,28.703277,77.139304,Pittampura AP-Block,540
U01345,541,28.705955,77.138462,Pitampura CD-Block,541
U01294,542,28.707765,77.134558,Pitampura Power House,542
U01270,543,28.704931,77.132221,Madhuban Chowk (Outer Ring Road),543
U01251,544,28.704675,77.130151,Madhuvan Chowk,544
U01194,545,28.707658,77.123974,Sai Baba Chowk Rohini Sec 7,545
U01174,546,28.70906,77.123648,Sai Baba Chowk Rohini,546
U01101,547,28.711578,77.120316,Rohini Sec 7 and 8,547
DC0005,548,28.715,77.115,Rohini West Metro Station,548
U01081,549,28.7158,77.113983,Rohini Depot 1 Sec 6 (Ambedkar Hospital),549
U01064,550,28.71725,77.111833,Rajeev Gandhi Cancer Hospital,550
U01033,551,28.71964,77.108529,Rithala Metro Station,551
U01006,552,28.723411,77.103745,Pal Colony,552
DC0040,553,28.725811,77.100279,Rithala Village,553
DC0041,554,28.727139,77.098373,Sec-24 Rohini Main Road,554
DC0042,555,28.72976,77.094556,Dera Satguru Sewaram Sahai Sec 24/25 Crossing,555
DC0044,557,28.722883,77.08773,Hanuman Mandir Rohini Sec 24,557
DC0045,558,28.7192220505417,77.0846028893605,Rohini Sec 23 (Green Hill Aptt.),558
DC4419,559,28.532153,76.922323,Ghuman Hera Village,559
DC4420,560,28.536905,76.922167,Ghuman Hera More / Shikarpur Crossing,560
DC4421,561,28.548976,76.930686,Dewta Wala mandir,561
DC4422,562,28.5568222695004,76.9368548833972,Hasanpur Village,562
DC4423,563,28.56176,76.941887,KharKhari Rondh,563
DC4424,564,28.574027,76.952356,Pandwala Crossing,564
DC4425,565,28.582168,76.957902,KharKhari Jatmal / Surhera Crossing,565
DC4426,566,28.58704,76.959128,KharKhari Nahar / Khera Dabur,566
DC4432,567,28.596312,76.964794,Khera Village 2,567
DC4784,568,28.606791,76.972726,Krishna Nagar / Gopal Nagar,568
DC4461,569,28.5846382853658,76.9950528230485,Jhatikra Crossing Pandwala Road,569
DC4452,570,28.572355,76.980956,Rewla Khanpur Crossing,570
DC4454,571,28.569584,76.977685,Purani Basti Rewla Khanpur,571
DC5259,572,28.5686740652351,76.9767144144057,Rewla Khanpur Depot,572
DC5415,573,28.835983,77.123838,Tikri Khurd,573
DC4967,574,28.836177,77.12839,Tikri Khurd Crossing / AMPC,574
DC4979,575,28.835604,77.128935,Tikri Khurd Crossing / AMPC,575
DC4980,576,28.824476,77.132311,Khampur Village,576
DC5058,577,28.810288,77.137092,Bakauli Village (GT Road),577
DC5082,578,28.80415,77.14274,Shani Dham Mandir GT Road,578
DC4829,579,28.8012,77.138967,Pwd Office,579
DC4830,580,28.796617,77.1396,Alipur Village GT Road,580
DC4832,581,28.793233,77.14415,Jind Pur Crossing,581
DC4833,582,28.78865,77.141467,Sai Mandir,582
DC4834,583,28.782107,77.141601,Budhpur GT Road,583
DC4835,584,28.77715,77.142633,Jain Mandir,584
DC4836,585,28.774167,77.143267,Nangli Poona (GT Road),585
DC4837,586,28.764956,77.146126,Gurudwara Siraspur GT Road,586
U00736,587,28.522481,77.082442,Kapashera Border,587
U00759,588,28.524517,77.0837,Kapashera Village,588
U00808,589,28.531234,77.088154,Kapashera Crossing,589
U00834,590,28.534492,77.090371,Samalkha Village,590
U00856,591,28.538205,77.091434,Samalkha Crossing,591
NS0198,592,28.5422626711678,77.0735459241414,Puspanjali G Block,592
U00527BP,593,28.544217,77.065083,Dwarka Road,593
U00527,594,28.547567,77.057117,Bharthal Under Pass,594
DC4186,595,28.5519186,77.0566312,Dwarka Sec-21 Metro Station,595
DC4184,596,28.55411,77.05858,Dwarka Sec-21 Crossing,596
DC4288,597,28.558065,77.061889,Dwarka Sec 22 Vivanta Hotel,597
DC4935,598,28.5639249,77.0627421,Dwarka Sec-20/21 Crossing,598
DC4929,599,28.56622,77.06691,Dwarka Sec-8 Metro Station,599
DC4930,600,28.56294,77.07074,Shahbad Mohammad Pur School,600
DC4931,601,28.559648,77.071398,Shahbad Mohammad Pur Village,601
DC4932,602,28.56278,77.07072,Shahbad Mohammad Pur School,602
DC4933,603,28.5675435,77.0666171,Dwarka Sec-8 Metro Station,603
DC4936,604,28.56852,77.06788,Dwarka Sec8,604
DC4937,605,28.57252,77.06916,Bagdola Village,605
DC4938,606,28.5758,77.07134,Dwarka Sec8 DTC Depot,606
DC4939,607,28.5765,77.07594,National Malariya Research Centre (Dwarka),607
DC4940,608,28.57818,77.07708,Dada Dev Mandir,608
DC4941,609,28.57876,77.07616,National Malariya Research Centre (Dwarka),609
DC4942,610,28.5815,77.0703,Royal Residency (Dwarka),610
DC4943,611,28.58367,77.06701,Munirka Flats (Dwarka),611
U99908,612,28.594499,77.073519,Dwarka Sec 1,612
DC4846,613,28.59687,77.080944,Sulabh International Centre,613
DC4844,614,28.60084,77.08199,Mahaveer Enclave III,614
DC4843,615,28.60353,77.08266,Dashrath Puri,615
DC4841,616,28.60654,77.08111,Vijay Enclave (Palam-Dabri Road),616
DC4839,617,28.608043,77.081954,Dabri Village,617
U00781,618,28.6128332543193,77.0860911074767,Dabri Crossing Dwarka Road,618
U00807,619,28.61446,77.086985,C2D Janakpuri,619
U00810,620,28.616659,77.087976,C4E Janakpuri,620
U00820,621,28.621222,77.088818,C2B Janak Puri,621
DC4065,622,28.62235,77.09365,Bharti College,622
DC4066,623,28.6232,77.09615,Virender Nagar / Dilli Haat,623
DC4944,624,28.62541,77.10109,Hari Nagar Depot,624
U00967,625,28.627917,77.100067,G Block Hari Nagar,625
U00950,626,28.631133,77.098567,Fateh Nagar,626
U00928,627,28.635737,77.096692,Tilak Nagar Jail Road,627
DC3534,628,28.635322,77.092959,Tilak Nagar Crossing (Najafgarh Road),628
DC3535,629,28.633858754923,77.0888298522768,Janak Puri Check Post,629
U00773,630,28.632306,77.084585,B2A Janakpuri,630
U00712,631,28.630488,77.080047,Janak Puri District Centre,631
U00679,632,28.629119,77.076482,Dholi Piao,632
U00617,633,28.626449,77.06969,Vikaspuri Crossing,633
U00600,634,28.624597,77.06498,Uttam Nagar Terminal,634
U00779,635,28.5899833333333,77.0870166666667,Mangla Puri Terminal,635
U00732,636,28.591,77.0814,Health Centre,636
U00714,637,28.592833,77.079486,Dwarka Crossing / Maharaja Agrasen Hospital,637
U99641,638,28.594283,77.073867,Dwarka Sec 1,638
U00626,639,28.595421,77.070134,J M International School,639
U00589,640,28.597335,77.064944,Dwarka Sec 2-6,640
U00558,641,28.599779,77.061168,Madhu Vihar,641
U00526,642,28.6038,77.0551,Rajapuri,642
DC3647,643,28.605032,77.051737,Matiyala Xing,643
U00469,644,28.604518,77.046323,DPS Matiyala,644
U00459,645,28.602648,77.043175,Dwarka Sec 3-4,645
U00449,646,28.602551,77.040932,Dwarka Sec 13-3 Xing,646
U00439,647,28.603988,77.038876,MRV School Sec 13 Dwarka,647
U00424,648,28.605684,77.036274,Dwarka Sec 13,648
U00416,649,28.607416,77.035099,NSIT (Netaji Subhas Institute) / Sulahkul Mandir,649
DC3626,650,28.610723,77.034031,Suraj Vihar,650
U00389,651,28.6189259761464,77.0295846256512,Kakrola More,651
U00377,652,28.619809,77.024876,Kakrola Bridge,652
U00367,653,28.6197008886414,77.0176653844578,Nangli Dairy,653
DC4881,654,28.618803,77.015219,Chhathh Ghat Park,654
U00354,655,28.618083,77.013083,Arjun Park,655
U00329,656,28.6162575580097,77.0080117622372,Nangli Sakrawati Crossing,656
DC3562,657,28.6146300895119,77.0039039906278,Nangli Sakrawati,657
U00293,658,28.613536,76.999497,Sai Baba Mandir,658
U00285,659,28.612929,76.995552,Power House NajafGarh,659
U00261,660,28.6125090959708,76.9923600178753,Tuda Mandi,660
U03064,661,28.586388,77.253259,Nizamuddin Railway Station,661
U03061,662,28.5825,77.2527,Rajdoot Hotel,662
U03122,663,28.57449,77.256841,Ashram (Hari Nagar),663
U03063,664,28.56675,77.253117,Sri Niwaspuri / PG DAV College Lajpat Nagar,664
U99867A,665,28.51529,77.281062,ESI Hospital Okhla,665
U03362,666,28.5164,77.2835,Central Work Shop II,666
DC1102,667,28.5187039,77.2851174,Okhla Depot IV CWS II,667
DC3707,668,28.66696,77.227456,ISBT Kashmere Gate Terminal,668
U02517,669,28.666662,77.21926,Tees Hazari Court,669
U99922,670,28.6671,77.2149,St Stephen Hospital,670
U02411,671,28.666336,77.208872,Ice Factory (Rani Jhansi Road),671
U02348,672,28.669035,77.204663,Roshnara Road,672
U02235,673,28.6717,77.2007,Roshnara Bagh,673
U02246,674,28.6774,77.201633,Clock Tower,674
U02208,675,28.6804,77.1993,Shakti Nagar,675
U02143,676,28.679846,77.195746,Shakti Nagar Nangia Park,676
U02040,677,28.677233,77.188967,Chowki No 2 / Gulabi Bagh Crossing,677
U02023,678,28.674998,77.188525,Gulabi Bagh,678
U01992,679,28.672401,77.186038,Shastri Nagar A Block,679
U01945,680,28.671105,77.184219,Subhadra Colony,680
U01912,681,28.669997,77.181336,Shastri Nagar Metro Station,681
U01837,682,28.6711,77.17605,Shastri Nagar E Block,682
U01790,683,28.6716,77.173,Shastri Nagar Shiv Mandir,683
U01727,684,28.673633,77.168983,Inderlok Metro Station,684
U01664,685,28.680933,77.165433,Kanhaiya Nagar,685
U01627,686,28.6861,77.1629,B3 Keshav Puram,686
U01621,687,28.687583,77.162267,B-4 Keshav Puram,687
U01014,689,28.694632,77.105225,Mangol Pur School (Kanjhawla Road),689
U00934,690,28.698239,77.097085,Avantika Xing,690
U00658,692,28.7155,77.0743,Rohini Sec 20/21 More,692
DC4512,693,28.665305,76.943439,Satyapuram Jharoda,693
DC4514,694,28.6586,76.9479,Jharoda Nala Crossing,694
DC4493,695,28.655083,76.950083,Jharoda Kalan,695
DC4494,696,28.65085,76.9531,Jharoda Village,696
DC4495,697,28.646688,76.956119,S.S. Kanya Vidhyalaya,697
DC4496,698,28.642863,76.958365,PTS Jharoda,698
DC4497,699,28.638805,76.960707,CRPF Jharoda,699
DC4503,700,28.633583,76.963783,Sainik Enclave Jharoda,700
DC4498,701,28.63045,76.965683,Saraswati Kunj Jharoda,701
DC4504,702,28.627867,76.967333,Naveen Palace,702
DC4499,703,28.623817,76.970483,Baba Haridass Nagar,703
DC4500,704,28.619058,76.974408,New Anaj Mandi,704
DC4501,705,28.6155,76.976417,Surakh Pur Crossing,705
U00598,706,28.626011,77.068195,Uttam Nagar,706
DC3691,707,28.619633,77.079183,A-3 Janak Puri,707
U00766,708,28.6219,77.0842,C-2 Janakpuri,708
U00825,709,28.621752,77.092199,Bharti College / C2B Janak Puri,709
U00818,710,28.617217,77.088345,C4E Janakpuri,710
U00870,711,28.615417,77.092583,Central Market C3 Janakpuri,711
U00903,712,28.616333,77.09525,C-4H Janakpuri,712
U00939,713,28.6148,77.0977,Janakpuri C-5A,713
U00956,714,28.6109508,77.0989138,Desu Colony Janakpuri,714
U01069,715,28.6182233,77.1121149,Zunk Market,715
U01100,716,28.622267,77.1171,Gulab House,716
U01115,717,28.62395,77.1186,Bobby Soap,717
U01125,718,28.625367,77.11975,PS Mayapuri,718
U01175,719,28.629,77.122817,Metal Forging,719
U01217,720,28.634617,77.127633,Government Press,720
U01231,721,28.63685,77.12835,Mayapuri Depot,721
U01305,722,28.626883,77.135333,Naraina Vihar / Indra Market,722
U01348,723,28.6314,77.1384,Payal Cinema,723
U01436,724,28.641383,77.145217,Loha Mandi,724
U01494,725,28.644717,77.147667,Bentax,725
U01466,726,28.64905,77.1513,Naraina Depot,726
U01520,727,28.650051,77.153678,Pandav Nagar,727
U01549,728,28.6516,77.1561,Shadipur Colony,728
U01581,729,28.6515,77.1587,Shadipur Metro Station,729
U01663,730,28.64795,77.164783,West Patel Nagar,730
U01729,731,28.6454,77.1689,South Patel Nagar (Metro Station),731
U01769,732,28.642967,77.17315,East Patel Nagar,732
U01843,733,28.6425,77.1773,Rajendra Place,733
U99926A,734,28.64315,77.181917,Telephone Exchange Karol Bagh,734
U02034,735,28.6442,77.189,Karol Bagh Metro Station,735
U02113,736,28.6448,77.1934,Pusa Road Petrol Pump Sadhu Vaswani Marg,736
U02237,737,28.644,77.200983,Meghdoot Bhawan,737
U02285,738,28.6441,77.2036,Videocon Tower,738
U02396,739,28.646179,77.208232,Paharganj Police Station,739
U02482,740,28.6452,77.2133,Dispensary Paharganj,740
U02693,741,28.643383,77.225733,Ajmeri Gate / Kamla Market,741
U02744,742,28.642068,77.228325,JLN Marg,742
U02781,743,28.641166,77.230002,Zakir Husain College,743
U02820,744,28.641834,77.233136,Turkman Gate / GB Pant Hospital,744
U02841,745,28.6412,77.235016,Delite Cinema,745
U02885,746,28.64073,77.238584,Delhi Gate,746
U02856,747,28.653961,77.23645,Red Fort,747
U02839,748,28.661944,77.234569,GPO,748
U02786,749,28.665331,77.230123,Guru Govind Singh University (Kashmere Gate),749
U02785,750,28.666756,77.229348,ISBT Kashmere Gate,750
U02681,751,28.666517,77.225883,Mori Gate Terminal,751
DC5262,752,28.7950053613795,77.0411360466838,Bawana Sec 1 Cluster Depot,752
DC4531,755,28.815521,77.058038,Delhi Jal Board Bawana,755
DC4557,756,28.819594,77.063606,Sannoth Crossing / Ghoga Crossing,756
DC5260,757,28.81561,77.07098,Sannoth Village,757
DC5103,758,28.809729,77.087395,Holambi Kalan JJ Colony,758
DC4997,760,28.809357,77.10746,Holambi Kalan Crossing,760
DC5008,761,28.800239,77.114663,Jeet Farm,761
DC5009,762,28.797139,77.117385,Holambi Khurd Crossing,762
DC5010,763,28.79804,77.127346,Alipur Garhi,763
DC5011,764,28.797253,77.133138,Alipur Village,764
DC4808,765,28.8022,77.1386,Pwd Office,765
DC4965,766,28.811931,77.135652,Bakauli Village,766
DC4966,767,28.824805,77.13183,Khampur Village,767
DC5417,768,28.835211,77.12846,Tikri Khurd Crossing,768
DC5416,769,28.835878,77.1238,Tikri Khurd,769
U03656,770,28.646328,77.314904,Anand Vihar ISBT Terminal,770
U03710,771,28.660523,77.319926,Ram Prastha Crossing,771
U03713,772,28.663552,77.320362,Ram Prastha Temple,772
U03724,773,28.666954,77.321483,Surya Nagar (Gazipur Road),773
DC3662,774,28.676241,77.321331,Shahdara Border GT Road,774
U03689,775,28.676186,77.317518,Jhilmil Xing,775
U03647,776,28.675883,77.3118,Dilshad Garden GT Road,776
U99890,777,28.675817,77.309217,Telephone Exchange,777
U03515,778,28.675479,77.300119,Mansarovar Park Metro Station,778
U03296,779,28.672,77.275,Welcome Colony Metro Station,779
U03241,780,28.6717988050285,77.2733799557566,Welcome Colony,780
U03198,781,28.670722,77.266485,Seelampur Metro Station,781
U03167,782,28.670717,77.261917,Dharam Pura,782
U03125,783,28.6723,77.2571,Shastri Park,783
DC3593,784,28.673195,77.251804,Shastri Park,784
U03020,785,28.67382,77.248024,Shyam Giri Mandir,785
DC3594,786,28.674167,77.243433,Shastri Park DMRC Depot,786
U02948,787,28.673433,77.241183,Shastri Park Metro Depot,787
DC3595,788,28.6692301,77.228774,ISBT Bridge,788
U02382,789,28.6627,77.2075,Azad Market,789
U02319,790,28.660752,77.204049,Bara Hindu Rao,790
U02291,791,28.657229,77.203685,Model Basti,791
U02202,792,28.655331,77.198831,Guru Govind Singh Marg,792
U02121,793,28.65754,77.194648,Tibiya College,793
DC3657,794,28.659086,77.191154,Ram Jas Road,794
U99836,795,28.659825,77.188866,Liberty Cinema,795
U01968,796,28.661182,77.185019,Sarai Rohilla Govt Qtrs (Rohtak Road),796
U01925,797,28.662538,77.182083,Sarai Rohila (Rohtak Road),797
U01812,798,28.665198,77.174292,Anand Parvat Industrial Area,798
U01744,799,28.666349,77.170126,Daya Basti Flyover,799
U01672,800,28.668391,77.165402,Zakhira Flyover,800
U01533,801,28.671287,77.156585,Ashok Park Main,801
U01491,802,28.671806,77.15387,Ram Pura,802
U01459,803,28.672782,77.146897,Punjabi Bagh West Power House,803
U01417,804,28.673121,77.143689,Punjabi Bagh Terminal (Rohtak Road),804
U03305,805,28.702199,77.278463,C 4 Yamuna Vihar,805
U03272,806,28.702588,77.273744,Yamuna Vihar Brijpuri,806
U03242,807,28.702752,77.271309,B-Block Yamuna Vihar,807
U99761,808,28.703351,77.263706,Bhajanpura,808
U03130K,809,28.7039,77.2562,Khajuri,809
DC3588,810,28.6992,77.255533,Garhi Maidu,810
U03097,811,28.695121,77.254951,Gamri Extn Pusta No.5,811
U03080,812,28.68945,77.254167,Kartar Nagar,812
U03086,813,28.686317,77.254567,Jagjit Nagar,813
U03098,814,28.683767,77.255217,Pusta No-2,814
DC3590,815,28.679983,77.256183,New Usman Pur Pusta No-1,815
DC3591,816,28.6778,77.256783,Zero Pusta,816
DC3592,817,28.674017,77.2563,Shastri Park Pusta Road,817
U02698,818,28.672284,77.225834,Ludlow Castle,818
DC3654,819,28.676749,77.224848,Exchange Store / Civil Lines Metro Station,819
DC0016,820,28.67961,77.22396,IP College,820
U02628,821,28.683783,77.222172,Old Secretariat (Postal Account Office),821
DC0017,822,28.687802,77.221442,Vidhan Sabha Metro Station,822
U02609,823,28.690613,77.221168,Khyber Pass,823
U02571,824,28.693646,77.218432,Mall Road,824
U02504,825,28.695213,77.214096,Vishwa Vidyalaya Metro Station,825
U02461,826,28.696149,77.211705,INS Hostel,826
U02380,827,28.698223,77.207504,GTB Nagar / Haqiqat Nagar,827
U02663,829,28.638657,77.224181,Shivaji Park,829
U02634,830,28.632651,77.223088,Super Bazar,830
U02543,831,28.628567,77.216783,Palika Kendra,831
U02492,832,28.625507,77.21432,P S Parliament / Jantar Mantar,832
U02478,833,28.620515,77.212714,Aakashwani Bhawan,833
U02497,834,28.615,77.2124,Krishi Bhawan,834
U02481,835,28.6126,77.2122,Udyog Bhawan,835
U02436,836,28.609631,77.209798,Sunehri Masjid/ G Block,836
U02456,837,28.6051,77.2111,Krishan Menon Marg,837
U99974A,838,28.599917,77.211317,PS Tuglak Road,838
U99871,839,28.5949,77.212,Tughlaq Crescent,839
U02480,840,28.586708,77.212779,SJ Madrasa,840
U02475,841,28.584236,77.212605,SJ Airport,841
U02441,842,28.5759,77.2102,INA Colony,842
U02417,843,28.574012,77.209568,Kidwai Nagar,843
U02385,844,28.566983,77.20795,AIIMS,844
U02381,845,28.5627,77.2077,Yusuf Sarai,845
U02362,846,28.5572,77.2068,Green Park,846
U02326,847,28.5529,77.2051,Hauz Khas,847
U02290,848,28.5498,77.2038,Padhmini Enclave,848
U02258,849,28.5462,77.2025,IIT Gate,849
U02279,850,28.543924,77.205014,Panchsheel Club / Sarvpriya Vihar,850
U02429,851,28.5428,77.209567,Bhavishya Nidhi Enclave,851
U02460,852,28.5370086315091,77.2098981836701,Begumpur (Malviya Nagar),852
U02439,853,28.535406,77.208553,Malviya Nagar,853
U02302,854,28.5326,77.2046,Aurobindo College,854
U02223,855,28.530317,77.199633,Geetanjali Enclave,855
U02243,856,28.529417,77.2014,PNB Geetanjali,856
U02287,857,28.528,77.205,Saket A Block (Malviya Nagar Metro Station),857
